ID,State,County,Rainfall Type,1-Yr,2-YR,5-YR,10-YR,25-YR,50-YR,100-YR,200-YR,500-YR,1000-YR
3558,VA,Alleghany NOAA-C,NOAA_C,2.35,2.83,3.56,4.17,5.04,5.76,6.54,7.39,8.62,9.64
3559,VA,Amelia NOAA-C,NOAA_C,2.73,3.3,4.22,5,6.15,7.13,8.21,9.4,11.17,12.66
3560,VA,Amherst NOAA-C,NOAA_C,2.82,3.42,4.35,5.13,6.27,7.24,8.29,9.45,11.14,12.58
3561,VA,Appomattox NOAA-C,NOAA_C,2.83,3.43,4.38,5.18,6.36,7.37,8.48,9.7,11.5,13.03
3562,VA,Augusta ZONE-1 NOAA-C,NOAA_C,2.44,2.95,3.73,4.38,5.31,6.09,6.92,7.81,9.09,10.13
6694,VA,Augusta ZONE-2 NOAA-D,NOAA_D,2.8,3.38,4.29,5.05,6.15,7.08,8.1,9.21,10.84,12.22
3563,VA,Bath NOAA-C ,NOAA_C,2.46,2.96,3.72,4.35,5.25,6,6.8,7.66,8.9,9.93
3564,VA,Bedford ZONE-1 NOAA-D,NOAA_D,3.11,3.78,4.82,5.69,6.96,8.05,9.25,10.6,12.62,14.4
6695,VA,Bedford ZONE-2 NOAA-C,NOAA_C,2.75,3.34,4.26,5.03,6.16,7.13,8.19,9.35,11.07,12.54
3565,VA,Bland NOAA-A,NOAA_A,2.18,2.59,3.15,3.59,4.2,4.69,5.19,5.71,6.42,6.99
3566,VA,Botetourt NOAA-C,NOAA_C,2.63,3.19,4.05,4.76,5.79,6.66,7.61,8.65,10.18,11.49
3567,VA,Brunswick NOAA-C,NOAA_C,2.78,3.38,4.35,5.16,6.32,7.29,8.33,9.46,11.1,12.45
3568,VA,Buchanan NOAA-A,NOAA_A,2.17,2.59,3.17,3.65,4.34,4.91,5.52,6.17,7.11,7.88
3569,VA,Buckingham NOAA-C,NOAA_C,2.78,3.36,4.3,5.09,6.26,7.26,8.36,9.57,11.37,12.88
3570,VA,Campbell NOAA-C,NOAA_C,2.74,3.32,4.25,5.03,6.18,7.17,8.25,9.44,11.2,12.7
3571,VA,Caroline NOAA-C,NOAA_C,2.68,3.25,4.19,5.01,6.25,7.34,8.57,9.95,12.06,13.9
3572,VA,Carroll ZONE-1 NOAA-B,NOAA_B,2.26,2.73,3.44,4.01,4.8,5.45,6.12,6.82,7.8,8.59
6696,VA,Carroll ZONE-2 NOAA-C,NOAA_C,2.63,3.19,4.04,4.72,5.67,6.46,7.29,8.17,9.43,10.46
6697,VA,Carroll ZONE-3 NOAA-C,NOAA_C,2.95,3.57,4.55,5.34,6.49,7.45,8.48,9.62,11.27,12.68
6698,VA,Carroll ZONE-4 NOAA-D,NOAA_D,3.35,4.07,5.19,6.12,7.47,8.62,9.88,11.28,13.36,15.16
3573,VA,Charles City NOAA-C,NOAA_C,2.81,3.41,4.39,5.23,6.48,7.56,8.75,10.07,12.05,13.75
3574,VA,Charlotte NOAA-C,NOAA_C,2.71,3.28,4.19,4.96,6.1,7.07,8.14,9.32,11.07,12.56
3575,VA,Chesapeake City NOAA-B,NOAA_B,3.03,3.68,4.75,5.67,7.01,8.16,9.44,10.84,12.94,14.74
3576,VA,Chesterfield NOAA-C,NOAA_C,2.77,3.35,4.29,5.09,6.27,7.28,8.39,9.61,11.44,12.99
3577,VA,Clarke NOAA-B,NOAA_B,2.4,2.89,3.63,4.25,5.16,5.92,6.75,7.65,8.97,10.07
3578,VA,Craig NOAA-C,NOAA_C,2.4,2.88,3.63,4.24,5.12,5.86,6.64,7.5,8.73,9.76
3579,VA,Culpeper NOAA-C,NOAA_C,2.7,3.27,4.18,4.97,6.18,7.23,8.42,9.75,11.79,13.56
3580,VA,Cumberland NOAA-C,NOAA_C,2.71,3.27,4.18,4.95,6.09,7.06,8.13,9.31,11.05,12.53
3581,VA,Dickenson NOAA-A,NOAA_A,2.21,2.63,3.22,3.72,4.44,5.04,5.69,6.39,7.41,8.26
3582,VA,Dinwiddie NOAA-C,NOAA_C,2.8,3.39,4.35,5.15,6.31,7.3,8.37,9.53,11.23,12.67
3583,VA,Essex NOAA-C,NOAA_C,2.67,3.24,4.2,5.03,6.29,7.39,8.63,10.03,12.16,14.02
3584,VA,Fairfax NOAA-C,NOAA_C,2.57,3.11,3.99,4.78,5.97,7.04,8.24,9.61,11.72,13.57
3585,VA,Fauquier NOAA-B,NOAA_B,2.63,3.17,4.03,4.77,5.89,6.86,7.95,9.18,11.05,12.67
3586,VA,Floyd ZONE-1 NOAA-C,NOAA_C,2.5,3.06,3.89,4.58,5.58,6.42,7.33,8.31,9.73,10.9
6699,VA,Floyd ZONE-2 NOAA-C,NOAA_C,2.89,3.47,4.43,5.22,6.37,7.35,8.41,9.58,11.31,12.79
6700,VA,Floyd ZONE-3 NOAA-D,NOAA_D,3.39,4.12,5.26,6.21,7.62,8.83,10.15,11.63,13.85,15.77
6701,VA,Floyd ZONE-4 NOAA-D,NOAA_D,3.81,4.63,5.93,7.01,8.6,9.97,11.5,13.21,15.82,18.13
3587,VA,Fluvanna NOAA-C,NOAA_C,2.69,3.25,4.15,4.91,6.04,7,8.05,9.21,10.92,12.36
3588,VA,Franklin NOAA-C,NOAA_C,2.83,3.43,4.37,5.16,6.32,7.31,8.39,9.57,11.33,12.82
3589,VA,Frederick NOAA-B,NOAA_B,2.36,2.83,3.53,4.11,4.96,5.67,6.45,7.29,8.53,9.56
3590,VA,Giles ZONE- 1 NOAA-A,NOAA_A,2.11,2.53,3.14,3.63,4.34,4.92,5.54,6.2,7.15,7.92
6767,VA,Giles ZONE- 2 NOAA-B,NOAA_B,2.3,2.78,3.49,4.07,4.9,5.6,6.35,7.17,8.37,9.39
3591,VA,Gloucester NOAA-C,NOAA_C,2.86,3.48,4.51,5.4,6.73,7.89,9.18,10.63,12.83,14.73
3592,VA,Goochland NOAA-C,NOAA_C,2.71,3.28,4.2,4.97,6.12,7.11,8.19,9.39,11.17,12.69
3593,VA,Grayson ZONE-1 NOAA-C,NOAA_C,3.25,3.91,4.88,5.66,6.78,7.72,8.74,9.87,11.54,12.99
6702,VA,Grayson ZONE-2 NOAA-B,NOAA_B,2.37,2.85,3.56,4.13,4.91,5.55,6.2,6.88,7.83,8.57
6703,VA,Grayson ZONE-3 NOAA-C,NOAA_C,2.66,3.22,4.06,4.73,5.67,6.45,7.26,8.12,9.35,10.36
3594,VA,Greene NOAA-D,NOAA_D,3.03,3.67,4.67,5.5,6.73,7.78,8.94,10.22,12.13,13.77
3595,VA,Greensville NOAA-B,NOAA_B,2.72,3.29,4.24,5.04,6.21,7.2,8.28,9.46,11.21,12.67
3596,VA,Halifax NOAA-B,NOAA_B,2.69,3.25,4.13,4.87,5.95,6.86,7.85,8.93,10.51,11.84
6712,VA,Hampton City NOAA-C,NOAA_C,2.94,3.58,4.63,5.53,6.88,8.05,9.34,10.78,12.96,14.84
3597,VA,Hanover NOAA-C,NOAA_C,2.71,3.28,4.2,5,6.2,7.25,8.42,9.72,11.7,13.41
3598,VA,Henrico NOAA-C,NOAA_C,2.74,3.32,4.25,5.05,6.25,7.28,8.42,9.69,11.59,13.22
3599,VA,Henry NOAA-C,NOAA_C,2.89,3.5,4.46,5.28,6.49,7.52,8.65,9.89,11.72,13.28
3600,VA,Highland NOAA-C,NOAA_C,2.42,2.9,3.6,4.18,5,5.69,6.41,7.19,8.29,9.19
3601,VA,Isle of Wight NOAA-B,NOAA_B,2.96,3.6,4.65,5.53,6.84,7.96,9.19,10.55,12.57,14.3
3602,VA,James City NOAA-C,NOAA_C,2.91,3.54,4.57,5.45,6.76,7.89,9.14,10.54,12.62,14.41
3603,VA,King and Queen NOAA-C,NOAA_C,2.72,3.31,4.28,5.11,6.38,7.49,8.72,10.11,12.22,14.05
3604,VA,King George NOAA-C,NOAA_C,2.62,3.19,4.13,4.95,6.19,7.29,8.53,9.92,12.06,13.92
3605,VA,King William NOAA-C,NOAA_C,2.69,3.27,4.22,5.04,6.29,7.37,8.58,9.94,12,13.78
3606,VA,Lancaster NOAA-C,NOAA_C,2.74,3.33,4.32,5.18,6.49,7.63,8.91,10.36,12.56,14.48
3607,VA,Lee NOAA-B,NOAA_B,2.54,3.03,3.69,4.23,5.01,5.65,6.34,7.08,8.14,9.02
3608,VA,Loudon NOAA-B,NOAA_B,2.58,3.11,3.95,4.67,5.74,6.67,7.71,8.88,10.64,12.16
3609,VA,Louisa NOAA-C,NOAA_C,2.73,3.31,4.24,5.02,6.18,7.18,8.29,9.51,11.32,12.87
3610,VA,Lunenburg NOAA-C,NOAA_C,2.72,3.29,4.21,4.98,6.12,7.09,8.15,9.31,11.03,12.49
6713,VA,Lynchburg City NOAA-C,NOAA_C,2.76,3.34,4.26,5.04,6.18,7.15,8.21,9.38,11.11,12.58
3611,VA,Madison ZONE-1 NOAA-D,NOAA_D,3.38,4.09,5.2,6.13,7.48,8.65,9.93,11.34,13.47,15.31
6704,VA,Madison ZONE-2 NOAA-C,NOAA_C,2.89,3.5,4.47,5.28,6.48,7.5,8.64,9.89,11.75,13.34
3612,VA,Mathews NOAA-C,NOAA_C,2.83,3.44,4.47,5.35,6.69,7.86,9.17,10.65,12.88,14.83
3613,VA,Mecklenburg NOAA-B,NOAA_B,2.67,3.23,4.12,4.85,5.93,6.84,7.83,8.9,10.47,11.8
3614,VA,Middlesex NOAA-C,NOAA_C,2.78,3.38,4.38,5.25,6.55,7.68,8.96,10.39,12.55,14.44
3615,VA,Montgomery ZONE-1 NOAA-B,NOAA_B,1.98,2.39,3.03,3.55,4.3,4.92,5.59,6.29,7.29,8.1
6705,VA,Montgomery ZONE-2 NOAA-B,NOAA_B,2.27,2.75,3.5,4.11,4.99,5.73,6.52,7.38,8.61,9.62
6706,VA,Montgomery ZONE-3 NOAA-C,NOAA_C,2.6,3.15,4.01,4.72,5.75,6.61,7.55,8.57,10.07,11.34
3616,VA,Nelson NOAA-D,NOAA_D,2.98,3.61,4.6,5.43,6.64,7.67,8.8,10.04,11.87,13.43
3617,VA,New Kent NOAA-C,NOAA_C,2.77,3.37,4.35,5.19,6.44,7.53,8.74,10.08,12.11,13.85
6714,VA,Newport News City NOAA-C ,NOAA_C,2.94,3.58,4.63,5.53,6.86,8.01,9.29,10.7,12.83,14.66
6715,VA,Norfolk City NOAA-C,NOAA_C,2.94,3.58,4.62,5.51,6.82,7.96,9.2,10.58,12.64,14.4
3618,VA,Northampton DMV-C,NOAA_C,2.74,3.33,4.33,5.19,6.48,7.62,8.89,10.33,12.5,14.39
3619,VA,Northumberland NOAA-C,NOAA_C,2.69,3.27,4.25,5.1,6.38,7.51,8.79,10.22,12.41,14.31
3620,VA,Nottoway NOAA-C,NOAA_C,2.74,3.31,4.23,5.01,6.15,7.12,8.19,9.37,11.1,12.57
3621,VA,OrangeCo NOAA-C,NOAA_C,2.75,3.33,4.26,5.06,6.26,7.3,8.46,9.74,11.68,13.35
3622,VA,Page ZONE-1 NOAA-C,NOAA_C,2.43,2.93,3.7,4.35,5.29,6.08,6.93,7.84,9.17,10.24
6716,VA,Page ZONE-2 NOAA-D,NOAA_D,3.01,3.64,4.62,5.43,6.61,7.62,8.71,9.9,11.65,13.13
3623,VA,Patrick ZONE-1 NOAA-D,NOAA_D,3.79,4.6,5.89,6.97,8.56,9.93,11.46,13.17,15.77,18.06
6707,VA,Patrick ZONE-2 NOAA-D,NOAA_D,3.32,4.03,5.15,6.1,7.49,8.67,9.98,11.43,13.59,15.45
6708,VA,Patrick ZONE-3 NOAA-C,NOAA_C,3.04,3.68,4.7,5.57,6.84,7.93,9.12,10.44,12.38,14.04
6768,VA,Petersburg City NOAA-C,NOAA_C,2.8,3.39,4.35,5.16,6.34,7.35,8.46,9.67,11.45,12.96
3624,VA,Pittsylvania NOAA-C,NOAA_C,2.77,3.36,4.28,5.06,6.21,7.18,8.25,9.42,11.15,12.62
6717,VA,Poquoson City NOAA-C,NOAA_C,2.92,3.56,4.61,5.51,6.86,8.04,9.35,10.81,13.01,14.92
6718,VA,Portsmouth City NOAA-C,NOAA_C,2.96,3.61,4.66,5.55,6.88,8.01,9.27,10.65,12.72,14.49
3625,VA,Powhatan NOAA-C,NOAA_C,2.71,3.28,4.2,4.97,6.12,7.11,8.19,9.39,11.17,12.68
3626,VA,Prince Edward NOAA-C,NOAA_C,2.74,3.32,4.25,5.03,6.18,7.17,8.26,9.46,11.23,12.74
3627,VA,Prince George NOAA-C,NOAA_C,2.81,3.41,4.38,5.21,6.41,7.45,8.57,9.81,11.64,13.19
3628,VA,Prince William NOAA-C,NOAA_C,2.5,3.02,3.89,4.65,5.82,6.85,8.01,9.33,11.35,13.12
3629,VA,Pulaski NOAA-A,NOAA_A,2.01,2.43,3.08,3.6,4.37,4.99,5.66,6.36,7.36,8.16
3630,VA,Rappahannock NOAA-C,NOAA_C,2.77,3.36,4.27,5.03,6.15,7.12,8.17,9.33,11.06,12.54
3631,VA,Richmond City NOAA-C,NOAA_C,2.76,3.35,4.29,5.09,6.28,7.3,8.43,9.67,11.53,13.12
6719,VA,Richmond NOAA-C,NOAA_C,2.7,3.29,4.26,5.11,6.4,7.53,8.8,10.23,12.41,14.32
3632,VA,Roanoke ZONE-1 NOAA-C,NOAA_C,2.33,2.83,3.59,4.21,5.12,5.88,6.69,7.57,8.83,9.87
6769,VA,Roanoke ZONE-2 NOAA-C,NOAA_C,2.61,3.17,4.03,4.74,5.77,6.64,7.57,8.6,10.08,11.33
3633,VA,Rockbridge NOAA-C,NOAA_C,2.5,3.03,3.85,4.52,5.49,6.3,7.17,8.11,9.45,10.55
3634,VA,Rockingham ZONE-1 NOAA-B,NOAA_B,2.32,2.79,3.5,4.09,4.94,5.64,6.4,7.21,8.35,9.28
6709,VA,Rockingham ZONE-2 NOAA-D,NOAA_D,2.86,3.44,4.35,5.1,6.2,7.12,8.14,9.26,10.92,12.36
3635,VA,Russell NOAA-A,NOAA_A,2.18,2.6,3.15,3.6,4.25,4.79,5.36,5.97,6.84,7.56
3636,VA,Scott ZONE-1 NOAA-A ,NOAA_A,2.38,2.83,3.42,3.91,4.61,5.18,5.79,6.44,7.38,8.16
6710,VA,Scott ZONE-2 NOAA-A,NOAA_A,2.27,2.69,3.2,3.61,4.15,4.59,5.03,5.49,6.12,6.63
3637,VA,Shenandoah NOAA-B,NOAA_B,2.31,2.79,3.49,4.08,4.94,5.67,6.46,7.32,8.57,9.61
3638,VA,Smyth NOAA-A,NOAA_A,2.27,2.7,3.23,3.65,4.21,4.66,5.1,5.55,6.13,6.58
3639,VA,Southampton NOAA-B,NOAA_B,2.88,3.5,4.51,5.36,6.6,7.66,8.82,10.09,11.97,13.57
3640,VA,Spotsylvania NOAA-C,NOAA_C,2.67,3.23,4.15,4.94,6.14,7.2,8.38,9.7,11.71,13.46
3641,VA,Stafford NOAA-C,NOAA_C,2.56,3.1,4,4.78,5.98,7.04,8.24,9.59,11.66,13.47
3642,VA,Suffolk City NOAA-B,NOAA_B,2.99,3.64,4.7,5.59,6.91,8.04,9.28,10.65,12.69,14.43
3643,VA,Surry NOAA-C,NOAA_C,2.9,3.52,4.55,5.42,6.7,7.8,9.02,10.36,12.36,14.06
3644,VA,Sussex NOAA-C,NOAA_C,2.85,3.46,4.46,5.29,6.5,7.52,8.62,9.82,11.58,13.05
3645,VA,Tazewell NOAA-A,NOAA_A,2.12,2.52,3.04,3.48,4.09,4.59,5.11,5.66,6.43,7.04
3646,VA,Virginia Beach City NOAA-C,NOAA_C,3.02,3.67,4.74,5.65,6.99,8.15,9.42,10.83,12.94,14.74
3647,VA,Warren ZONE-1 NOAA-B,NOAA_B,2.49,3,3.79,4.45,5.4,6.22,7.1,8.06,9.48,10.66
6711,VA,Warren ZONE-2 NOAA-C,NOAA_C,2.84,3.43,4.34,5.11,6.24,7.22,8.3,9.49,11.3,12.87
3648,VA,Washington NOAA-A,NOAA_A,2.16,2.56,3.06,3.46,3.99,4.41,4.83,5.25,5.79,6.19
3649,VA,Westmoreland NOAA-C,NOAA_C,2.66,3.24,4.2,5.03,6.3,7.41,8.67,10.08,12.23,14.11
3650,VA,Wise NOAA-A,NOAA_A,2.27,2.71,3.32,3.83,4.57,5.19,5.86,6.58,7.64,8.52
6434,VA,Wythe NOAA-A,NOAA_A,2.06,2.47,3.07,3.55,4.2,4.73,5.26,5.81,6.55,7.11
6435,VA,York NOAA-C,NOAA_C,2.93,3.56,4.61,5.5,6.84,8,9.29,10.72,12.87,14.73
6498,VI,St. Croix,PR_VI_4,3.67,5,7.52,9.69,12.9,15.7,18.7,,,
6500,VI,St. Thomas,PR_VI_4,2.88,3.93,5.9,7.56,9.99,12,14.3,,,
1659,VT,ADDISON-10B,N10_B,2.01,2.35,2.91,3.38,4.02,4.51,5,,,
1660,VT,ALBANY-10C,N10_C,2.01,2.42,3.09,3.64,4.41,5,5.59,,,
1661,VT,ALBURGH-10A,N10_A,1.87,2.21,2.76,3.21,3.84,4.32,4.8,,,
1662,VT,ANDOVER-10D,N10_D,2.46,2.9,3.6,4.18,4.99,5.61,6.22,,,
1663,VT,ARLINGTON-10C,N10_C,2.54,3,3.76,4.39,5.25,5.92,6.59,,,
1664,VT,ATHENS-10D,N10_D,2.42,2.85,3.55,4.12,4.92,5.54,6.15,,,
1665,VT,AVERILL-10C,N10_C,2.17,2.52,3.1,3.57,4.23,4.74,5.24,,,
1666,VT,AVERYS GORE-10C,N10_C,2.18,2.54,3.13,3.62,4.3,4.82,5.34,,,
1667,VT,BAKERSFIELD-10B,N10_B,2.03,2.39,2.98,3.48,4.15,4.67,5.19,,,
1668,VT,BAKERSFIELD-10C,N10_C,2.13,2.52,3.15,3.68,4.4,4.96,5.52,,,
1669,VT,BALTIMORE-10C,N10_C,2.37,2.77,3.43,3.97,4.73,5.31,5.89,,,
1670,VT,BARNARD-10C,N10_C,2.35,2.78,3.47,4.05,4.85,5.47,6.08,,,
1671,VT,BARNET-10C,N10_C,1.96,2.35,2.98,3.51,4.23,4.79,5.34,,,
1672,VT,BARRE CITY-10C,N10_C,1.91,2.29,2.92,3.44,4.15,4.71,5.26,,,
1673,VT,BARRE TOWN-10C,N10_C,1.98,2.38,3.03,3.57,4.31,4.89,5.46,,,
1674,VT,BARTON-10C,N10_C,1.98,2.36,2.97,3.48,4.19,4.73,5.28,,,
1675,VT,BELVIDERE-10C,N10_C,2.22,2.65,3.35,3.93,4.73,5.34,5.96,,,
1676,VT,BELVIDERE-10D,N10_D,2.29,2.74,3.48,4.09,4.93,5.58,6.23,,,
1677,VT,BENNINGTON-10B,N10_B,2.27,2.69,3.39,3.96,4.76,5.37,5.98,,,
1678,VT,BENNINGTON-10C,N10_C,2.31,2.75,3.46,4.05,4.87,5.49,6.12,,,
1679,VT,BENSON-10B,N10_B,2.12,2.48,3.07,3.56,4.23,4.75,5.27,,,
1680,VT,BERKSHIRE-10B,N10_B,2.03,2.36,2.91,3.35,3.97,4.45,4.92,,,
1681,VT,BERKSHIRE-10C,N10_C,2.07,2.42,3,3.49,4.15,4.67,5.18,,,
1682,VT,BERLIN-10C,N10_C,1.92,2.3,2.93,3.45,4.16,4.71,5.26,,,
1683,VT,BETHEL-10C,N10_C,2.25,2.67,3.35,3.92,4.7,5.3,5.9,,,
1684,VT,BLOOMFIELD-10C,N10_C,2.08,2.42,2.98,3.44,4.07,4.56,5.05,,,
1685,VT,BOLTON-10C,N10_C,2.26,2.71,3.46,4.07,4.92,5.58,6.23,,,
1686,VT,BRADFORD-10B,N10_B,2.03,2.43,3.08,3.62,4.36,4.93,5.5,,,
1687,VT,BRAINTREE-10C,N10_C,2.2,2.61,3.3,3.87,4.65,5.25,5.85,,,
1688,VT,BRANDON-10B,N10_B,2.09,2.45,3.05,3.55,4.23,4.75,5.28,,,
1689,VT,BRANDON-10C,N10_C,2.13,2.51,3.14,3.65,4.36,4.91,5.46,,,
1690,VT,BRATTLEBORO-10C,N10_C,2.47,2.9,3.59,4.16,4.95,5.55,6.16,,,
1691,VT,BRATTLEBORO-10D,N10_D,2.55,3,3.73,4.34,5.18,5.82,6.47,,,
1692,VT,BRIDGEWATER-10C,N10_C,2.39,2.82,3.53,4.11,4.91,5.53,6.15,,,
1693,VT,BRIDPORT-10B,N10_B,2,2.34,2.9,3.35,3.98,4.47,4.96,,,
1694,VT,BRIGHTON-10C,N10_C,2.02,2.36,2.93,3.39,4.04,4.53,5.03,,,
1695,VT,BRISTOL-10B,N10_B,2.09,2.46,3.06,3.56,4.25,4.78,5.3,,,
1696,VT,BRISTOL-10C,N10_C,2.33,2.74,3.42,3.98,4.75,5.34,5.94,,,
1697,VT,BROOKFIELD-10C,N10_C,2.08,2.48,3.13,3.68,4.43,5.01,5.58,,,
1698,VT,BROOKLINE-10C,N10_C,2.46,2.9,3.6,4.18,4.99,5.61,6.23,,,
1699,VT,BROOKLINE-10D,N10_D,2.47,2.9,3.61,4.2,5.01,5.63,6.26,,,
1700,VT,BROWNINGTON-10C,N10_C,1.99,2.36,2.96,3.46,4.15,4.68,5.22,,,
1701,VT,BRUNSWICK-10C,N10_C,2.01,2.34,2.89,3.34,3.96,4.44,4.92,,,
1702,VT,BUELS GORE-10C,N10_C,2.42,2.87,3.59,4.2,5.02,5.66,6.3,,,
1703,VT,BURKE-10C,N10_C,1.98,2.34,2.92,3.4,4.06,4.57,5.08,,,
1704,VT,BURLINGTON-10A,N10_A,1.85,2.18,2.72,3.16,3.78,4.25,4.72,,,
1705,VT,CABOT-10C,N10_C,2.05,2.46,3.14,3.69,4.47,5.06,5.66,,,
1706,VT,CALAIS-10C,N10_C,1.99,2.4,3.06,3.62,4.38,4.96,5.55,,,
1707,VT,CAMBRIDGE-10B,N10_B,1.98,2.37,3.01,3.54,4.27,4.83,5.39,,,
1708,VT,CAMBRIDGE-10C,N10_C,2.17,2.62,3.36,3.97,4.81,5.46,6.11,,,
1709,VT,CANAAN-10B,N10_B,1.99,2.31,2.83,3.26,3.85,4.31,4.77,,,
1710,VT,CANAAN-10C,N10_C,2.06,2.4,2.94,3.39,4.01,4.49,4.97,,,
1711,VT,CASTLETON-10B,N10_B,2.19,2.57,3.19,3.7,4.41,4.96,5.51,,,
1712,VT,CASTLETON-10C,N10_C,2.2,2.59,3.22,3.74,4.47,5.03,5.58,,,
1713,VT,CAVENDISH-10C,N10_C,2.4,2.81,3.47,4.03,4.79,5.38,5.97,,,
1714,VT,CAVENDISH-10D,N10_D,2.46,2.89,3.57,4.14,4.92,5.53,6.13,,,
1715,VT,CHARLESTON-10C,N10_C,2.02,2.37,2.95,3.43,4.09,4.59,5.1,,,
1716,VT,CHARLOTTE-10A,N10_A,1.94,2.28,2.84,3.3,3.93,4.43,4.92,,,
1717,VT,CHARLOTTE-10B,N10_B,1.98,2.33,2.9,3.37,4.02,4.52,5.03,,,
1718,VT,CHELSEA-10C,N10_C,2.05,2.44,3.08,3.61,4.34,4.9,5.46,,,
1719,VT,CHESTER-10C,N10_C,2.34,2.74,3.41,3.96,4.72,5.31,5.89,,,
1720,VT,CHESTER-10D,N10_D,2.41,2.84,3.53,4.1,4.88,5.49,6.1,,,
1721,VT,CHITTENDEN-10C,N10_C,2.31,2.74,3.44,4.02,4.82,5.44,6.05,,,
1722,VT,CHITTENDEN-10D,N10_D,2.45,2.91,3.67,4.29,5.16,5.82,6.49,,,
1723,VT,CLARENDON-10C,N10_C,2.2,2.6,3.26,3.8,4.55,5.13,5.71,,,
1724,VT,COLCHESTER-10A,N10_A,1.87,2.2,2.74,3.19,3.81,4.29,4.77,,,
1725,VT,CONCORD-10C,N10_C,2.03,2.39,2.99,3.48,4.16,4.68,5.21,,,
1726,VT,CORINTH-10B,N10_B,2.07,2.48,3.15,3.71,4.48,5.07,5.66,,,
1727,VT,CORINTH-10C,N10_C,2.11,2.54,3.23,3.8,4.59,5.2,5.81,,,
1728,VT,CORNWALL-10B,N10_B,2,2.33,2.87,3.32,3.94,4.42,4.89,,,
1729,VT,COVENTRY-10C,N10_C,1.96,2.34,2.96,3.47,4.18,4.73,5.27,,,
1730,VT,CRAFTSBURY-10C,N10_C,1.99,2.41,3.08,3.64,4.41,5,5.59,,,
1731,VT,DANBY-10C,N10_C,2.5,2.95,3.69,4.31,5.16,5.81,6.47,,,
1732,VT,DANVILLE-10C,N10_C,2,2.36,2.95,3.43,4.1,4.62,5.13,,,
1733,VT,DORSET-10C,N10_C,2.41,2.86,3.58,4.18,5,5.64,6.27,,,
1734,VT,DOVER-10D,N10_D,2.7,3.21,4.05,4.74,5.69,6.43,7.17,,,
1735,VT,DUMMERSTON-10C,N10_C,2.43,2.85,3.54,4.1,4.88,5.48,6.08,,,
1736,VT,DUXBURY-10C,N10_C,2.14,2.56,3.24,3.8,4.58,5.17,5.77,,,
1737,VT,EAST HAVEN-10C,N10_C,2.25,2.64,3.28,3.81,4.54,5.11,5.67,,,
1738,VT,EAST MONTPELIER-10C,N10_C,1.96,2.35,3,3.54,4.28,4.86,5.43,,,
1739,VT,EDEN-10C,N10_C,2.02,2.45,3.15,3.73,4.53,5.15,5.76,,,
1740,VT,EDEN-10D,N10_D,2.11,2.56,3.29,3.89,4.73,5.37,6.01,,,
1741,VT,ELMORE-10C,N10_C,2.05,2.48,3.18,3.76,4.56,5.18,5.8,,,
1742,VT,ENOSBURG-10B,N10_B,1.98,2.31,2.85,3.3,3.92,4.39,4.87,,,
1743,VT,ENOSBURG-10C,N10_C,2.13,2.52,3.16,3.68,4.41,4.97,5.53,,,
1744,VT,ESSEX-10A,N10_A,1.93,2.29,2.86,3.34,3.99,4.49,5,,,
1745,VT,ESSEX-10B,N10_B,2.03,2.42,3.05,3.57,4.29,4.84,5.39,,,
1746,VT,FAIR HAVEN-10B,N10_B,2.19,2.57,3.19,3.71,4.42,4.96,5.51,,,
1747,VT,FAIRFAX-10A,N10_B,1.94,2.28,2.83,3.29,3.92,4.41,4.9,,,
1748,VT,FAIRFAX-10B,N10_B,1.95,2.31,2.9,3.38,4.05,4.57,5.09,,,
1749,VT,FAIRFIELD-10A,N10_A,1.95,2.28,2.83,3.28,3.91,4.39,4.87,,,
1750,VT,FAIRFIELD-10B,N10_B,1.98,2.32,2.88,3.35,3.99,4.49,4.99,,,
1751,VT,FAIRLEE-10B,N10_B,2.08,2.48,3.14,3.69,4.44,5.02,5.6,,,
1752,VT,FAYSTON-10C,N10_C,2.28,2.71,3.41,3.99,4.79,5.41,6.02,,,
1753,VT,FERDINAND-10C,N10_C,2.21,2.58,3.19,3.7,4.4,4.93,5.47,,,
1754,VT,FERRISBURGH-10A,N10_A,1.96,2.31,2.86,3.33,3.96,4.46,4.95,,,
1755,VT,FERRISBURGH-10B,N10_B,1.98,2.33,2.89,3.36,4,4.5,4.99,,,
1756,VT,FLETCHER-10B,N10_B,2.06,2.45,3.08,3.6,4.32,4.88,5.44,,,
1757,VT,FRANKLIN-10B,N10_B,1.96,2.28,2.81,3.24,3.84,4.3,4.77,,,
1758,VT,GEORGIA-10A,N10_A,1.92,2.25,2.79,3.23,3.85,4.32,4.8,,,
1759,VT,GLASTENBURY-10D,N10_D,2.83,3.35,4.2,4.91,5.89,6.64,7.4,,,
1760,VT,GLOVER-10C,N10_C,2,2.39,3.04,3.57,4.3,4.87,5.43,,,
1761,VT,GOSHEN-10C,N10_C,2.39,2.82,3.52,4.09,4.89,5.51,6.12,,,
1762,VT,GRAFTON-10C,N10_C,2.33,2.73,3.41,3.96,4.73,5.32,5.91,,,
1763,VT,GRAFTON-10D,N10_D,2.38,2.8,3.5,4.07,4.87,5.48,6.09,,,
1764,VT,GRANBY-10C,N10_C,2.22,2.6,3.22,3.73,4.44,4.98,5.53,,,
1765,VT,GRAND ISLE-10A,N10_A,1.86,2.19,2.73,3.18,3.8,4.27,4.75,,,
